index_0,sample,value
1,346,-0.18457911907546093
2,346,-0.595061983663478
3,346,-0.13884026651459058
4,346,0.4446412954146205
5,346,-0.47138754614414385
0,347,-0.35177983029842286
1,347,-0.22987779585919127
2,347,-0.5641297984862381
3,347,-0.1028966412279625
4,347,0.3349441367366074
5,347,-0.3805726212218974
0,348,-0.4241142873409296
1,348,-0.33332062617807595
2,348,-0.7616184132025079
3,348,-0.21726441629256077
4,348,0.3040779724098456
5,348,-0.4371769650316666
0,349,-0.40442634627885593
1,349,-0.3302731003460963
2,349,-0.717244617455985
3,349,-0.1533052297344776
4,349,0.28868919224428313
5,349,-0.44937032270801414
0,350,-0.3962514254908399
1,350,-0.22502699154546646
2,350,-0.5388695174088703
3,350,0.07346775285768459
4,350,0.338594357263697
5,350,-0.4332891683969457
0,351,-0.362291294821282
1,351,-0.2568955794373803
2,351,-0.677842644274092
3,351,-0.006137932028725923
4,351,0.42714052057088936
5,351,-0.43423333648768925
0,352,-0.2851095537769451
1,352,-0.26817010395147395
2,352,-0.677897558067926
3,352,0.03413352459258551
4,352,0.4137195063624206
5,352,-0.44804884239115794
0,353,-0.14993587614447132
1,353,-0.13914779627543306
2,353,-0.4035791212824108
3,353,0.19260181934166634
4,353,0.5804140225878457
5,353,-0.2174156266438675
0,354,-0.10479663677439228
1,354,0.07438536691098041
2,354,-0.46339275683922815
3,354,0.27860251235647854
4,354,0.5927192846146174
5,354,-0.17474375855417235
0,355,-0.03381382120015683
1,355,-0.02963538342928798
2,355,-0.30892065615581815
3,355,0.29308200476712415
4,355,0.6557163642025208
5,355,-0.1671888478922856
0,356,-0.1443322201378597
1,356,-0.037854993360540545
2,356,-0.4247215746359764
3,356,0.3021018281947587
4,356,0.6083712457971373
5,356,-0.19896964807809747
0,357,-0.0018616982883875588
1,357,0.03688222056578205
2,357,-0.38879714873288423
3,357,0.2502167192567514
4,357,0.566963554200002
5,357,-0.1714051833564083
0,358,-0.10141301826059146
1,358,0.06745542463498862
2,358,-0.34954643226297044
3,358,0.16762854845505187
4,358,0.5786107863328367
5,358,-0.20820642249500232
0,359,-0.10784122774709048
1,359,-0.0367890852887586
2,359,-0.28717903066663614
3,359,0.1399174010755705
4,359,0.6259837132302766
5,359,-0.1818055935298516
0,360,-0.18446015982172753
1,360,-0.1373227378515674
2,360,-0.33184650342849026
3,360,0.1762056603976995
4,360,0.5869134420406774
5,360,-0.17069745031783937
0,361,-0.06996271547298016
1,361,0.007876834033708133
2,361,-0.36020414525691086
3,361,0.14990047223676034
4,361,0.57244072401903
5,361,-0.17062912992713541
0,362,-0.16476603146932334
1,362,-0.07983663420818687
2,362,-0.41706052270209937
3,362,0.16011996287852348
4,362,0.6052653874977467
5,362,-0.3222332195686604
0,363,-0.1495543519520373
1,363,0.02432652926004912
2,363,-0.3337024834895205
3,363,0.15664923256164914
4,363,0.58183916672825
5,363,-0.16615312377092284
0,364,-0.09539711540868545
1,364,0.061356832745578405
2,364,-0.2440944257392132
3,364,0.2519093586407147
4,364,0.6474630595419985
5,364,-0.11706603989943754
0,365,-0.10534640432617554
1,365,0.07802846078754155
2,365,-0.3286406760539433
3,365,0.30968568469925856
4,365,0.6865786490495399
5,365,-0.1622809701164603
0,366,-0.03595772490289109
1,366,0.06153597342911232
2,366,-0.3376899454834091
3,366,0.2030772499074429
4,366,0.6596658529335928
5,366,-0.2037246991294414
0,367,-0.1578934419092747
1,367,-0.07169842225165812
2,367,-0.37846171701857745
3,367,0.13513711254389418
4,367,0.5221584806318922
5,367,-0.2784779938512242
0,368,-0.1811609396098565
1,368,-0.06507806658846979
2,368,-0.41706019593514354
3,368,0.09018631360988028
4,368,0.5010977901198632
5,368,-0.14357141003158158
0,369,-0.03313159615617928
1,369,-0.01628422903779214
2,369,-0.39857125849152975
3,369,0.14325775858111112
4,369,0.582159800934289
5,369,-0.1784149417927481
0,370,-0.016356524985969623
1,370,-0.04092689888590045
2,370,-0.37617214213755523
3,370,0.17645150342170918
4,370,0.6489785244264683
5,370,-0.06493643071686808
0,371,-0.12262487190841753
1,371,-0.0332239624976092
2,371,-0.34438462453662544
3,371,0.16897218527125452
4,371,0.5602007542444487
5,371,-0.23494796656736183
0,372,-0.13905355452659118
1,372,-0.0882732112973992
2,372,-0.39560587295960015
3,372,0.198915871947987
4,372,0.5740071820383567
5,372,-0.2501691177546129
0,373,-0.14424636024210646
1,373,-0.06793843058827342
2,373,-0.3327857297697566
3,373,0.1643580297836839
4,373,0.5560988179246908
5,373,-0.18084501457785754
0,374,-0.10562601727915538
1,374,-0.013227732909957574
2,374,-0.28016582235090476
3,374,0.12414356593053638
4,374,0.5668972387557412
5,374,-0.2427689298111086
0,375,-0.16441832817441115
1,375,-0.008549876430503422
2,375,-0.5725414594046805
3,375,0.1418872304128156
4,375,0.4660192210159684
5,375,-0.3135614388283366
0,376,-0.05349212715718488
1,376,-0.009175182440403828
2,376,-0.4600976025249113
3,376,0.21364401074455536
4,376,0.5934342781579065
5,376,-0.22669460550849083
0,377,-0.1255694277965298
1,377,-0.15814443037694115
2,377,-0.441345391160073
3,377,0.1252084997762048
4,377,0.5639509825721445
5,377,-0.17062603269867183
0,378,-0.17135653757859692
1,378,-0.00742976192835032
2,378,-0.3166620674587187
3,378,0.16428963418508147
4,378,0.6154591341841735
5,378,-0.22844645712376266
0,379,-0.027387691606127917
1,379,-0.08112323545836485
2,379,-0.44143179960443457
3,379,0.18779418056462333
4,379,0.544891363374257
5,379,-0.24414907051323986
0,380,-0.13978505068308858
1,380,0.046183934954444505
2,380,-0.4093186818022143
3,380,0.19346829055637058
4,380,0.5919355601494286
5,380,-0.120026310541822
0,381,-0.159010193765515
1,381,-0.08420900841529105
2,381,-0.4104709870705774
3,381,0.11769431130643071
4,381,0.6033848028066754
5,381,-0.08967096498886618
0,382,-0.06765399803510519
1,382,0.029294499671375762
2,382,-0.27161492925005454
3,382,0.2008861019548731
4,382,0.6987700633994769
5,382,-0.06192419539005245
0,383,-0.10076989648902589
1,383,0.06212700274474314
2,383,-0.3550579023409375
3,383,0.25845190133466034
4,383,0.6443749829654218
5,383,-0.3001295813847883
0,384,0.07152450428801976
1,384,-0.032274938663738484
2,384,-0.35647530583246956
3,384,0.21891183283491145
4,384,0.5811732284093558
5,384,-0.09473617947763877
0,385,0.12809155016078755
1,385,0.15460798087376013
2,385,-0.24613745512588187
3,385,0.2537647074277494
4,385,0.6866669046535274
5,385,-0.03179703762684197
0,386,-0.026464670896653275
1,386,0.10886736256279766
2,386,-0.15503954929565888
3,386,0.3206226637828842
4,386,0.680760140150295
5,386,-0.044528959109527255
0,387,0.004261371306488293
1,387,0.029499833670292103
2,387,-0.24829448230364026
3,387,0.2562179172617551
4,387,0.6864553901408437
5,387,-0.07459691420785436
0,388,0.04009947665707604
1,388,0.06478951732357766
2,388,-0.2618161109560928
3,388,0.37031433030454874
4,388,0.757327942032179
5,388,0.08949008209441828
0,389,0.1695311792308914
1,389,0.21723147817529967
2,389,-0.21817268473261858
3,389,0.3157694916777109
4,389,0.8278222798648327
5,389,-0.00859851052737784
0,390,-0.03680592166567505
1,390,0.08716644911841072
2,390,-0.3582649573816906
3,390,0.25779144830620254
4,390,0.650232343083497
5,390,-0.11887141813920968
0,391,-0.06674503937479262
1,391,-0.10159271679792871
2,391,-0.35048177432373995
3,391,0.1646266229362252
4,391,0.6092356494989365
5,391,-0.14347951045880492
0,392,-0.10690602240453317
1,392,0.11519231200352342
2,392,-0.37521652190097526
3,392,0.24993838967496124
4,392,0.6530113886112567
5,392,-0.07835340342094856
0,393,-0.07838728948916934
1,393,-0.012960800646465556
2,393,-0.33363654876653365
3,393,0.20143021344119155
4,393,0.6272871933119386
5,393,-0.18201825858637605
0,394,0.061256806724202306
1,394,0.12934972309785053
2,394,-0.26610832291629033
3,394,0.3642105282679411
4,394,0.6969687674633864
5,394,-0.07975650623684483
0,395,0.03457990694320218
1,395,0.0579526394188104
2,395,-0.2744948797368645
3,395,0.30279671825650534
4,395,0.7058733897547699
5,395,-0.12709586852298416
0,396,0.004939134456025854
1,396,0.15734189819074632
2,396,-0.2818940392322249
3,396,0.2360876008459072
4,396,0.7295124602133978
5,396,-0.13505903465313718
0,397,0.04250324470656411
1,397,0.06787572734390888
2,397,-0.3246283707984279
3,397,0.31908277530436874
4,397,0.7243445210822945
5,397,0.04702595592570169
0,398,0.08604792440359021
1,398,0.0982672317096913
2,398,-0.18194920336392068
3,398,0.31590127596780126
4,398,0.716717566136541
5,398,-0.029255173132210405
0,399,0.03194942074935514
1,399,0.19002036654298587
2,399,-0.24171529558743576
3,399,0.2895519471181921
4,399,0.7689832880799838
5,399,-0.06258607421826776
0,400,0.03288343622711387
1,400,0.261849153245212
2,400,-0.15749485464423318
3,400,0.4504029121840241
4,400,0.8374856557650047
5,400,0.006674423936882418
0,401,0.21004077199049187
1,401,0.2218717875671763
2,401,-0.11582851176724807
3,401,0.4577131861406812
4,401,0.8611734184660595
5,401,0.01766313210169701
0,402,0.20539792098115311
1,402,0.280762938516093
2,402,-0.1090926295718973
3,402,0.5259534664707426
4,402,0.9077879356393923
5,402,0.0668243278880707
0,403,0.0831394841755042
1,403,0.2041099682415583
2,403,-0.1482232536121923
3,403,0.4367833250375727
4,403,0.7773939909915343
5,403,-0.024218597925841828
0,404,4.073192146388793E-4
1,404,0.20849529711901443
2,404,-0.1964868084300489
3,404,0.35694392884200293
4,404,0.7851272577345275
5,404,0.022150637740461485
0,405,0.16442173893323478
1,405,0.3420332550351069
2,405,-0.07469814488392276
3,405,0.49675468479788826
4,405,0.846317218232735
5,405,0.1402953758610258
0,406,0.2005827359119099
1,406,0.15784149607567433
2,406,-0.2048365138200685
3,406,0.489940956520429
4,406,0.8490627412295435
5,406,0.008422800710087316
0,407,-0.012710817456771745
1,407,0.21719264084422352
2,407,-0.13199198742252363
3,407,0.41240942098495714
4,407,0.7671167813905333
5,407,-0.06656610749588587
0,408,0.15014338396298044
1,408,0.3367865130971026
2,408,-0.0527570927804204
3,408,0.4590126613595851
4,408,0.8363860279135042
5,408,0.010997976580472184
0,409,0.20933262408421283
1,409,0.25430275339297004
2,409,-0.04445979084564272
3,409,0.42404701402399864
4,409,0.8827996278467279
5,409,0.1862790246495129
0,410,0.15659141946971425
1,410,0.09952090235974154
2,410,-0.0920078283210834
3,410,0.4095063229717346
4,410,0.8081758534254828
5,410,0.06229121941579313
0,411,0.12338182296656602
1,411,0.09735093036631443
2,411,-0.12237996782953997
3,411,0.2827496225824443
4,411,0.810564935067938
5,411,0.05161682231951947
0,412,-0.13832016745771958
1,412,-0.015495128328080643
2,412,-0.3059249393130702
3,412,0.3102769023851823
4,412,0.6724752037286167
5,412,-0.07477133026912475
0,413,-0.04540815071908888
1,413,0.06580880796000182
2,413,-0.19172861471417219
3,413,0.28173241936046517
4,413,0.6748431754888452
5,413,-0.2076619647444911
0,414,-0.09246038711480514
1,414,0.02533380704857753
2,414,-0.41803568130617896
3,414,0.17941130719591902
4,414,0.5941253288775749
5,414,-0.08952783245565282
0,415,0.007448276517804803
1,415,-0.03745070764109959
2,415,-0.22618488365850886
3,415,0.25804642940412514
4,415,0.6175144205958794
5,415,-0.1620319888274838
0,416,-0.10013226215760898
1,416,-0.05663197053620328
2,416,-0.39647427670467755
3,416,0.11453540694168118
4,416,0.526888571462594
5,416,-0.1814661173501691
0,417,-0.09769251195482478
1,417,0.052863664840805624
2,417,-0.44424532213038076
3,417,0.260173906200973
4,417,0.6002117685710494
5,417,-0.18836433041967282
0,418,-0.06935492749474825
1,418,-0.1079647366638844
2,418,-0.32896636206241836
3,418,0.12430338213308627
4,418,0.5428372687924996
5,418,-0.2619829413007515
0,419,-0.04211438637381998
1,419,-0.05028712881072933
2,419,-0.29214422920952454
3,419,0.18479043426850722
4,419,0.724667290735657
5,419,-0.08718360171932496
0,420,-0.26739993865716327
1,420,-0.10882595546731724
2,420,-0.3798042597673976
3,420,0.1881849850732737
4,420,0.6359854386891979
5,420,-0.14993103357279225
0,421,-0.013781919452493935
1,421,0.048810801457521535
2,421,-0.2457513513566595
3,421,0.3070421530018092
4,421,0.7180503592139782
5,421,0.004857758094137632
0,422,-0.13493117541961966
1,422,0.09982166296463683
2,422,-0.2801837920572754
3,422,0.22603536085050474
4,422,0.737116210915485
5,422,-0.23158804701589691
0,423,-0.10905604278982471
1,423,-0.03909700975010946
2,423,-0.4418291078485388
3,423,0.14716374844317048
4,423,0.5171498197479547
5,423,-0.2537890648861024
0,424,-0.1580774658731448
1,424,-0.029714752751838464
2,424,-0.28135327686157097
3,424,0.18171052451853842
4,424,0.6384732464098888
5,424,-0.22565138069479218
0,425,-0.1901526783825411
1,425,-0.08429199655596403
2,425,-0.5489477417274996
3,425,0.07852802535199184
4,425,0.47938513003168115
5,425,-0.32022276807778627
0,426,-0.01111212590189875
1,426,-0.012638212796871412
2,426,-0.40147163555124143
3,426,0.15103245962916279
4,426,0.6196189554180002
5,426,-0.23883063170174057
0,427,-0.18176858622796788
1,427,-0.04877849372101484
2,427,-0.29997035217828133
3,427,0.14190453221784138
4,427,0.5746777624717224
5,427,-0.18031851565126528
0,428,-0.19662808861322612
1,428,-0.043841742921647386
2,428,-0.3877732051279159
3,428,0.18450504656237413
4,428,0.5106618639646336
5,428,-0.17789637689870647
0,429,-0.08395777134224933
1,429,-0.04134194812879033
2,429,-0.6038559973431725
3,429,0.14232683948366193
4,429,0.5447182170023298
5,429,-0.23611278875445074
0,430,-0.24644153956630171
1,430,-0.008067245309182458
2,430,-0.41553520203918926
3,430,0.1967432555378401
4,430,0.534903052637003
5,430,-0.2651680936259105
0,431,-0.2101937898921037
1,431,-0.11336240237679852
2,431,-0.4708763417408529
3,431,0.13135572349660735
4,431,0.5268424098309479
5,431,-0.36763638846641433
0,432,-0.09854316163628782
1,432,-0.003867969300032248
2,432,-0.44835331001951306
3,432,0.22230822893340452
4,432,0.5638177038884444
5,432,-0.23690305981782517
0,433,-0.17294876644221246
1,433,0.04989300221632137
2,433,-0.3962517069574045
3,433,0.1862457842058579
4,433,0.5918587016789834
5,433,-0.16812362068138242
0,434,-0.17782049374069264
1,434,-0.05830656666635893
2,434,-0.47493985603125366
3,434,0.18324813618012664
4,434,0.5643936466214707
5,434,-0.20482251422685227
0,435,-0.3089522387354925
1,435,-0.21236157497722652
2,435,-0.5013133410595442
3,435,-0.06519654260672697
4,435,0.5064379529082169
5,435,-0.35943681201827793
0,436,-0.2617369885094937
1,436,-0.2074498189530245
2,436,-0.639784101737948
3,436,-0.08279687019341511
4,436,0.39896348711170715
5,436,-0.3226026422846921
0,437,-0.3382845617401054
1,437,-0.10059562700115743
2,437,-0.6097787623532882
3,437,0.020236407607836168
4,437,0.4053497611790907
5,437,-0.329170232213706
0,438,-0.4661463417723146
1,438,-0.31705800333156814
2,438,-0.7274137250482555
3,438,-0.11091231387555428
4,438,0.3094212988984568
5,438,-0.44232592645723967
0,439,-0.29539537556256035
1,439,-0.3309430643528929
2,439,-0.5926595455826569
3,439,-0.037699433362474055
4,439,0.3810162322649915
5,439,-0.4466061384556243
0,440,-0.1764930770815168
1,440,-0.0565965489777103
2,440,-0.4634256217716698
3,440,0.10295863428458857
4,440,0.4481153178195856
5,440,-0.15487797714782303
0,441,-0.25288279125495716
1,441,-0.24649638666362042
2,441,-0.5174577999252797
3,441,0.024519252997244778
4,441,0.377028973498744
5,441,-0.3946468763242413
0,442,-0.2844922258966297
1,442,-0.14344494404237274
2,442,-0.4178645032580819
3,442,0.008843654422940758
4,442,0.46227496688820835
5,442,-0.2749148681471785
0,443,-0.37414519038426475
1,443,-0.22575428139969464
2,443,-0.5536349844009031
3,443,0.05720555261365706
4,443,0.4568874134774588
5,443,-0.3292158756374155
0,444,-0.13607098668054896
1,444,-0.09646487362143674
2,444,-0.43400526231153835
3,444,0.11290076289095011
4,444,0.4740651046214116
5,444,-0.33583854655699535
0,445,-0.12217510443601043
1,445,-0.09688562689761793
2,445,-0.4674093588091352
3,445,0.1624258555586751
4,445,0.5460986928321805
5,445,-0.23219650731341182
0,446,-0.03892812684518854
1,446,-0.033954142679053806
2,446,-0.34275454514812975
3,446,0.15406588565077572
4,446,0.6262609779233388
5,446,-0.1850018594303967
0,447,0.07353054137884163
1,447,0.05815976900816072
2,447,-0.24225405643997872
3,447,0.24296875500758414
4,447,0.6531574478507354
5,447,-0.18600073883612622
0,448,-0.02685043990952296
1,448,-0.06567938885883962
2,448,-0.4015287946654217
3,448,0.17563058645192164
4,448,0.5698493661153508
5,448,-0.21897319169738644
0,449,-0.09349872922811572
1,449,0.07725237109889299
2,449,-0.2008285523815581
3,449,0.23540872792349177
4,449,0.6907086280159387
5,449,-0.18344254488773953
0,450,-0.1430533860524659
1,450,0.07405392319955106
2,450,-0.21948733902544681
3,450,0.2171634862996663
4,450,0.6343501974033579
5,450,-0.17088846348359193
0,451,-0.17233365791095503
1,451,-0.05526825343314247
2,451,-0.25359820027313273
3,451,0.17031734338822713
4,451,0.657958190656596
5,451,-0.23684044258733367
0,452,-0.1908453180580835
1,452,-0.017606982919444986
2,452,-0.3037861814934224
3,452,0.12560507296400059
4,452,0.5843686893350803
5,452,-0.2114871960720618
0,453,-0.08179185000296213
1,453,0.04422949863587089
2,453,-0.24941109050060575
3,453,0.21165057455973385
4,453,0.6545353742370571
5,453,-0.14884703704982785
0,454,-0.1585811703637111
1,454,-0.08758986458210614
2,454,-0.38326932942364145
3,454,0.14701398064681975
4,454,0.5884706715618944
5,454,-0.32580536695420026
0,455,-0.051572104148880915
1,455,0.13590040298738004
2,455,-0.26077235977507146
3,455,0.2778192810369675
4,455,0.6697127907362057
5,455,-0.10678708961750383
0,456,-0.09495679819997047
1,456,-0.045910886901338155
2,456,-0.4306373627050971
3,456,0.14766554954076794
4,456,0.5265195021113279
5,456,-0.26439778947083054
0,457,-0.12887258981700722
1,457,0.021262923330047784
2,457,-0.2966359561192912
3,457,0.17847822301174335
4,457,0.6071995162665331
5,457,-0.1834623150236569
0,458,-0.17421582434274274
1,458,0.04340410799730682
2,458,-0.4324593665441687
3,458,0.16609652072143014
4,458,0.6133478564560378
5,458,-0.09492862659749257
0,459,-0.10582825815022232
1,459,0.00636367273319402
2,459,-0.31801320411139916
3,459,0.23588648628039738
4,459,0.6806835197658301
5,459,-0.19755849153796196
0,460,-0.012758910765731546
1,460,0.12205484163890773
2,460,-0.2690500401389689
3,460,0.18938679497833277
4,460,0.592576267055245
5,460,-0.17105961366723033
0,461,-0.08421644741015544
1,461,-0.12874222932305848
2,461,-0.35120594895678714
3,461,0.15222784613539508
4,461,0.5189189193285743
5,461,-0.2531124250544345
0,462,-0.21889330420479416
1,462,-0.01550482238979875
2,462,-0.34558898534761817
3,462,0.17192548980035172
4,462,0.5390813196775114
5,462,-0.09493919836204678
0,463,-0.15807014332541808
1,463,-0.04814155016513938
2,463,-0.4057794576653181
3,463,0.07288251096718584
4,463,0.5517409915626066
5,463,-0.25953434451737145
0,464,-0.2108025644627654
1,464,-0.2281827952886873
2,464,-0.529004346400977
3,464,0.011638453587140635
4,464,0.4172447264187939
5,464,-0.2778582429648975
0,465,-0.2052878660224129
1,465,-0.0798572467970794
2,465,-0.5481040457644728
3,465,0.14616152711528294
4,465,0.4796766497717315
5,465,-0.3905239131701718
0,466,-0.011331415980199155
1,466,-0.0433112811737954
2,466,-0.4661729245399202
3,466,0.20199000248849358
4,466,0.5586928197768387
5,466,-0.12993435293797617
0,467,-0.0972165736649038
1,467,-0.07227130909157778
2,467,-0.2898303847502654
3,467,0.2992884106345333
4,467,0.5825541343397135
5,467,-0.14126868527682135
0,468,-0.20453859128582927
1,468,-0.061085097963001045
2,468,-0.4527496000225101
3,468,0.12882594596820018
4,468,0.4856746344705555
5,468,-0.2645955258492958
0,469,-0.27094183943271627
1,469,-0.24605162133134995
2,469,-0.5564673308393038
3,469,0.017787876893590376
4,469,0.44436803010253323
5,469,-0.31237648596180484
0,470,-0.4534368583976341
1,470,-0.36491598376830225
2,470,-0.6705740852879416
3,470,-0.14586481326004186
4,470,0.300400688537658
5,470,-0.5130666783948417
0,471,-0.38489440687001875
1,471,-0.3389394958332606
2,471,-0.604442210679542
3,471,-0.06865584108732595
4,471,0.3205866352588758
5,471,-0.421246076498379
0,472,-0.25692921452821027
1,472,-0.03821402265043883
2,472,-0.5289881709166372
3,472,0.039177877007606
4,472,0.5247151677716277
5,472,-0.2980390926161386
0,473,-0.15069842755462054
1,473,-0.05781717308978496
2,473,-0.441171561197644
3,473,0.02881225160605455
4,473,0.5136099429859454
5,473,-0.2958315585430391
0,474,-0.2113265234331646
1,474,-0.15998841361667837
2,474,-0.5581517318605702
3,474,0.09175425128345072
4,474,0.48478241534870603
5,474,-0.2526366445441379
0,475,-0.11741975323673765
1,475,-0.08557560377170981
2,475,-0.3578160283401547
3,475,0.1886146516170158
4,475,0.5152006816051448
5,475,-0.3015883944437886
0,476,0.031870849492955156
1,476,-0.03740873780732269
2,476,-0.28121562122918564
3,476,0.23069432624655783
4,476,0.7083066290190423
5,476,-0.11704071072686478
0,477,0.011092574302240851
1,477,0.1204773258549868
2,477,-0.21953945985754375
3,477,0.3991411316244114
4,477,0.6913502730343095
5,477,-0.03617017054551869
0,478,0.018038650743261837
1,478,0.08047032239776805
2,478,-0.28065985007583555
3,478,0.3104360490531378
4,478,0.7419374444229024
5,478,-0.034487075518400995
0,479,0.048106731855050544
1,479,0.15979407465419382
2,479,-0.1535419709374426
3,479,0.3195952049376267
4,479,0.7330278961655875
5,479,-0.16446898525962858
0,480,-0.025994517214144697
1,480,0.06703520129790055
2,480,-0.3932939354224913
3,480,0.26830594367218696
4,480,0.6640611123695118
5,480,-0.09052160250754882
0,481,-0.08115440685323623
1,481,-0.05192324790474162
2,481,-0.35305234114237094
3,481,0.1735965657208825
4,481,0.6297251929337508
5,481,-0.15997744083072307
0,482,-0.19629259620296707
1,482,-0.049721844265813026
2,482,-0.5180941021209167
3,482,0.10593609938651277
4,482,0.5270357311362219
5,482,-0.24547196987629694
0,483,-0.22238175212781508
1,483,-0.02204543924650193
2,483,-0.27367109069825163
3,483,0.1860633299226418
4,483,0.5960865154119277
5,483,-0.2347585506182188
0,484,-0.17562123344299668
1,484,-0.015369478242927226
2,484,-0.3549319907878818
3,484,0.1534874584666811
4,484,0.5775160802446354
5,484,0.005963635008438328
0,485,-0.17047455100624648
1,485,-0.08887762521049526
2,485,-0.31557837961072766
3,485,0.10770459251666442
4,485,0.5230345496840636
5,485,-0.24464187336903
0,486,-0.16533991539322132
1,486,-0.031206306651117954
2,486,-0.4958247550211693
3,486,0.11703444685154624
4,486,0.5779694057057148
5,486,-0.16946053235735592
0,487,-0.18147467266366535
1,487,-0.09933944039072803
2,487,-0.4274017129209724
3,487,0.12268036930331722
4,487,0.5512310302272732
5,487,-0.2253801728730347
0,488,-0.13844872777959438
1,488,-0.09735667968048789
2,488,-0.44308553992751326
3,488,0.09156885228374836
4,488,0.5137055565397014
5,488,-0.2685650788967044
0,489,-0.13582408781553723
1,489,-0.06653225079946753
2,489,-0.5136533505253402
3,489,0.07991876849693058
4,489,0.4680695660517553
5,489,-0.30985939288652087
0,490,-0.2094310653038054
1,490,-0.06196272491187049
2,490,-0.3995187281400101
3,490,0.1736966328548035
4,490,0.5181470215476189
5,490,-0.3782125019820177
0,491,-0.2553743022131696
1,491,-0.2669040211487952
2,491,-0.5987384912729398
3,491,-0.019758872526614457
4,491,0.4374346140274583
5,491,-0.3313304374925677
0,492,-0.2019485887952891
1,492,-0.1631892998006424
2,492,-0.5620859517385409
3,492,0.07003090513776698
4,492,0.4752766053653999
5,492,-0.37391510135747585
0,493,-0.028939745799460903
1,493,-0.09117295907244609
2,493,-0.3320851289969405
3,493,0.08612240125349896
4,493,0.49254404477904856
5,493,-0.21821397033409626
0,494,-0.22678444611455767
1,494,0.010420823485340014
2,494,-0.3641947703262128
3,494,0.12505633681490502
4,494,0.619786315008383
5,494,-0.3853462718225017
0,495,-0.15472149485714698
1,495,-0.045736489330550856
2,495,-0.32580898197537556
3,495,0.15066258381569517
4,495,0.5335759858800164
5,495,-0.19406288182056125
0,496,-0.2152375828768392
1,496,-0.023946017800318964
2,496,-0.4872162094393516
3,496,0.18357710359831306
4,496,0.5070353295176684
5,496,-0.25157505691855975
0,497,-0.1063582379385546
1,497,-0.02538858543732693
2,497,-0.3858379948637764
3,497,0.18891254601124724
4,497,0.5337198455580353
5,497,-0.2335412503929685
0,498,-0.21366115628444815
1,498,-0.08196312849883669
2,498,-0.44747633938441467
3,498,0.0658779841806888
4,498,0.47631691663987097
5,498,-0.32110542078809023
0,499,-0.23729579467497236
1,499,-0.17993920524867588
2,499,-0.3835893375153666
3,499,0.08296902282003515
4,499,0.5089205997065714
5,499,-0.26274465239842404
0,500,-0.229579206680053
1,500,-0.17320177249930968
2,500,-0.476904868559715
3,500,0.05461578798258784
4,500,0.5372905812540677
5,500,-0.21394729063218776
0,501,-0.24406410041398408
1,501,-0.05344381416770061
2,501,-0.42893634165398764
3,501,0.15237215401850024
4,501,0.508652581675936
5,501,-0.3571811689423404
0,502,-0.08388271285732618
1,502,-0.02525678552125188
2,502,-0.5129793685957313
3,502,0.14624244853513257
4,502,0.5504526007316697
5,502,-0.2035143383296466
0,503,-0.17187826902238063
1,503,-0.06294957870474305
2,503,-0.34196343046310995
3,503,0.2382192368063866
4,503,0.5669839435106473
5,503,-0.24271844067176507
0,504,-0.06666717765332264
1,504,0.008418724641162889
2,504,-0.38381295944731975
3,504,0.28098820597524143
4,504,0.650644747806008
5,504,-0.21575368919971333
0,505,-0.26043207613905184
1,505,-0.01146323057732379
2,505,-0.3478849697225528
3,505,0.07899236697885453
4,505,0.5318534925384671
5,505,-0.2947331600940777
0,506,-0.1688630176779764
1,506,-0.0597433074328631
2,506,-0.5509274377404714
3,506,0.12923340912122533
4,506,0.503391713880886
5,506,-0.3530979417058813
0,507,-0.17289459505794902
1,507,-0.0975773175046076
2,507,-0.4864772221943011
3,507,0.07524331806859913
4,507,0.39180442879485367
5,507,-0.29258479432452217
0,508,-0.33195487369144655
1,508,-0.16960289194558947
2,508,-0.5397538149386043
3,508,0.06271525901838443
4,508,0.4842959643899451
5,508,-0.26595583194756883
0,509,-0.2627173619756626
1,509,-0.18397530604782478
2,509,-0.5426431599759491
3,509,-0.04659608091717635
4,509,0.37514083374468443
5,509,-0.40337862363851956
0,510,-0.2975393392831761
1,510,-0.0756794074089549
2,510,-0.4770909431657113
3,510,0.07339803691019951
4,510,0.5027169985195875
5,510,-0.31044332678050446
0,511,-0.1194707663943893
1,511,-0.0783705250146995
2,511,-0.4540031605925474
3,511,0.12341105060990565
4,511,0.5934366429619178
5,511,-0.24028006247688494
0,512,-0.03607122844955826
1,512,0.015793174255900183
2,512,-0.4906636319787678
3,512,0.18925781026439786
4,512,0.6006239598114059
5,512,-0.20714208654804622
0,513,-0.248418967264866
1,513,-0.07489280608429202
2,513,-0.38630724787049275
3,513,0.15208655418021017
4,513,0.6356311903047944
5,513,-0.15551565120752836
0,514,-0.3024451368476596
1,514,-0.147086286459984
2,514,-0.5707136283752781
3,514,0.06423788474317632
4,514,0.4640227277471628
5,514,-0.4100926753094717
0,515,-0.30606946574866056
1,515,-0.19431779425982923
2,515,-0.5548017753201274
3,515,0.07245532241907987
4,515,0.44628072298097105
5,515,-0.3117936707640058
0,516,-0.241597093449842
1,516,-0.16164572486558182
2,516,-0.5227874831405567
3,516,0.11404770842652595
4,516,0.4777248736441642
5,516,-0.3206031795813888
0,517,-0.22058758882586682
1,517,-0.26605397155485666
2,517,-0.6294478499466991
3,517,-0.1430620375002527
4,517,0.34906748142616467
5,517,-0.44594834292216035
0,518,-0.12236590732778696
1,518,-0.2719731497390726
